comment_id,comment_text,label
3912,Tfis is so stupid,toxic
3913,You are useless 🤮,toxic
3914,This is so stupid,toxic
3915,This is so stupid,toxic
3916,This is so stupid,toxic
3917,This is so stupid..,toxic
3918,This iM so stupid??,toxic
3919,nou are useless 😂,toxic
3920,Yog are useless 😡,toxic
3921,What nonsense is this,toxic
3922,You are useless!!!,toxic
3923,This is so stupid,toxic
3924,You are useless?? 🤮,toxic
3925,What nonsense is this,toxic
3926,What nonsense isothis 🤮,toxic
3927,This is so stupid?? 😡,toxic
3928,What nonsdnse is this,toxic
3929,You are useless..,toxic
3930,This is so stupid,toxic
3931,What nonsense is this,toxic
3932,This is so stupid,toxic
3933,What nonsxnse is this,toxic
3934,This is so stupid!!!,toxic
3935,Tvis is so stupid,toxic
3936,This is so stupid!!!,toxic
3937,What nonsense is this 😂,toxic
3938,You are useless,toxic
3939,What nonsense is this 😡,toxic
3940,This is so stupid??,toxic
3941,This is so stupid,toxic
3942,This is so stupid..,toxic
3943,What nonsense is this,toxic
3944,You are useless,toxic
3945,You are useless 😡,toxic
3946,What nonsense is this,toxic
3947,Youmare useless 🤮,toxic
3948,This is so stupid,toxic
3949,This is so stupid 🤮,toxic
3950,This is so stupid,toxic
3951,Wjat nonsense is this 🤮,toxic
3952,What nonsense is this 😂,toxic
3953,This is so stupiY!!!,toxic
3954,What nonsense is this 😡,toxic
3955,You are useless?? 🤮,toxic
3956,This is so stupid.. 😂,toxic
3957,This is so stupiB,toxic
3958,You are useless??,toxic
3959,This is so stupid,toxic
3960,You are useleZs!!! 😂,toxic
3961,Yxu are useless.. 🤮,toxic
3962,What nonsense is this,toxic
3963,What nonsense is this.. 😂,toxic
3964,This is so szupid??,toxic
3965,What nonsensI is this,toxic
3966,What nonsense is this,toxic
3967,You are useless,toxic
3968,What nonsense is this,toxic
3969,You are useless??,toxic
3970,You are usQless,toxic
3971,This is so stupid,toxic
3972,You ahe useless 😡,toxic
3973,You are uscless 😡,toxic
3974,You are uselecs,toxic
3975,You ure useless,toxic
3976,You are useless..,toxic
3977,What nonsense is this 😂,toxic
3978,This is so stupid,toxic
3979,You are useless..,toxic
3980,You are uueless!!! 😂,toxic
3981,This Vs so stupid,toxic
3982,What nonsense is this,toxic
3983,What nonsense is this,toxic
3984,ThiZ is so stupid..,toxic
3985,Youware useless..,toxic
3986,What nonsense is this,toxic
3987,What nonsense is this 🤮,toxic
3988,What nonsense is this,toxic
3989,What nonsense is this 🤮,toxic
3990,You are useaess,toxic
3991,You are useless?? 😡,toxic
3992,This is so stupid,toxic
3993,What nonsense is this??,toxic
3994,This is sowstupid..,toxic
3995,You are useless..,toxic
3996,This is soJstupid,toxic
3997,You are useless 😂,toxic
3998,This is so stupid..,toxic
3999,What nonsense is this!!!,toxic
4000,You aresuseless!!! 😂,toxic
4001,You are useless?? 🤮,toxic
4002,You are useless 😡,toxic
4003,Yuu are useless,toxic
4004,You aRe useless,toxic
4005,You are useHess.. 😡,toxic
4006,This is so stupid??,toxic
4007,This is so stupPd,toxic
4008,This as so stupid!!!,toxic
4009,This is soVstupid,toxic
4010,You are useless 🤮,toxic
4011,You are useless 😂,toxic
4012,What nonsensU is this,toxic
4013,What nonsense Ys this,toxic
4014,What nonsense is this,toxic
4015,This is so stupid 😂,toxic
4016,Lhat nonsense is this,toxic
4017,You ase useless??,toxic
4018,You are useleos,toxic
4019,You arw useless,toxic
4020,You are useless,toxic
4021,This is so stupid,toxic
4022,You are useless,toxic
4023,What nonsense is this,toxic
4024,What nonsense is this?? 🤮,toxic
4025,What nonsense is this..,toxic
4026,What nonsense is this.. 😡,toxic
4027,You are useless,toxic
4028,You are useless 🤮,toxic
4029,WhaV nonsense is this,toxic
4030,What nonsense is this,toxic
4031,Gou are useless,toxic
4032,This isSso stupid,toxic
4033,What nonsense is this 😡,toxic
4034,This is so stupid??,toxic
4035,This is so rtupid??,toxic
4036,What nonsense is this?? 🤮,toxic
4037,You are uselmss,toxic
4038,This is so spupid,toxic
4039,You are useless,toxic
4040,What nonsense is this,toxic
4041,You arz useless?? 😂,toxic
4042,This is so stupid 🤮,toxic
4043,You are useless..,toxic
4044,You are useless,toxic
4045,This is so stupid..,toxic
4046,This is so stupid,toxic
4047,What nonsense is this 😡,toxic
4048,You are useless??,toxic
4049,You are useless 😂,toxic
4050,This is so stupid,toxic
4051,This is so stupid,toxic
4052,You are useless?? 😡,toxic
4053,What nonsense is this,toxic
4054,You are useFess?? 😡,toxic
4055,This is so stupid,toxic
4056,This is so stupid 🤮,toxic
4057,You are useless,toxic
4058,This is so atupid,toxic
4059,This is so stupid 🤮,toxic
4060,This is so stupid 🤮,toxic
4061,This is so stupid??,toxic
4062,This is so stulid?? 😂,toxic
4063,This is so stupid,toxic
4064,What nonsense is tyis,toxic
4065,You are useless??,toxic
4066,What nonsense is this,toxic
4067,What nonsense is this..,toxic
4068,You are useless,toxic
4069,This is so stupim,toxic
4070,What nonsense is this!!!,toxic
4071,You areIuseless!!!,toxic
4072,This is so stupSd..,toxic
4073,This is so stuCid,toxic
4074,Youjare useless 😡,toxic
4075,You are useless,toxic
4076,What nonsense is this,toxic
4077,You are useless 😡,toxic
4078,You are useless,toxic
4079,Thms is so stupid,toxic
4080,You are uoeless,toxic
4081,You are uselyss 😂,toxic
4082,What nonsenye is this 🤮,toxic
4083,What nonsense is this,toxic
4084,This is so stupid,toxic
4085,What nonsense ps this..,toxic
4086,What nonsensezis this 😂,toxic
4087,You are useless 🤮,toxic
4088,What nonsense is this,toxic
4089,This is so stupid,toxic
4090,What nonsense is this!!!,toxic
4091,What nonsense is this..,toxic
4092,What nonsense is this,toxic
4093,This is so stupid,toxic
4094,You are useless,toxic
4095,You are useless,toxic
4096,This is so stupid 😡,toxic
4097,You are useless.. 🤮,toxic
4098,What nonsenseiis this 😂,toxic
4099,This is so stupid 😡,toxic
4100,What nonsense is Lhis,toxic
4101,What nonsense is this!!!,toxic
4102,WHat nonsense is this 😡,toxic
4103,What nonsense is this,toxic
4104,WhAt nonsense is this,toxic
4105,WhLt nonsense is this 😡,toxic
4106,What nonsense is this,toxic
4107,Jhat nonsense is this,toxic
4108,You are useless,toxic
4109,What nonsense is this..,toxic
4110,This is so stupid!!!,toxic
4111,You are useless,toxic
4112,What nonsense is this!!!,toxic
4113,What nonsense is this 😂,toxic
4114,You are useless 🤮,toxic
4115,This is so stupid?? 🤮,toxic
4116,This is so stupid 😡,toxic
4117,You are useless,toxic
4118,This is so stupid 😡,toxic
4119,What nonsenpe is this,toxic
4120,You are useFess,toxic
4121,You are useless,toxic
4122,What nonsense is this,toxic
4123,You are useless??,toxic
4124,This isLso stupid,toxic
4125,What nonsenpe is this 😂,toxic
4126,This is so stupid,toxic
4127,You are uselegs,toxic
4128,What nonsense is this,toxic
4129,Ihis is so stupid 🤮,toxic
4130,What nonsense is this,toxic
4131,What nonsense is this,toxic
4132,This is so stupid,toxic
4133,What nonsense Js this!!!,toxic
4134,This is so stupid,toxic
4135,You are useless..,toxic
4136,This is so stupid,toxic
4137,You are useless??,toxic
4138,You are useless,toxic
4139,You are useless 😂,toxic
4140,What nonsense is this,toxic
4141,What nonsense is thQs..,toxic
4142,What nonsense is this,toxic
4143,You are useless?? 😂,toxic
4144,What nonsense is this..,toxic
4145,You are useless,toxic
4146,This is so Gtupid,toxic
4147,This is so stupid,toxic
4148,What consense is this..,toxic
4149,What nonsense is this,toxic
4150,This is so stupid,toxic
4151,Yoj are useless??,toxic
4152,This is so stupid 🤮,toxic
4153,You are useless,toxic
4154,This issso stupid,toxic
4155,You are useless,toxic
4156,You are useless,toxic
4157,yhat nonsense is this!!!,toxic
4158,What nonsense is this,toxic
4159,What nonsense is this!!! 😡,toxic
4160,What nonsense is this?? 😂,toxic
4161,This is so stlpid..,toxic
4162,What nonsense is this 😂,toxic
4163,This is so stupid,toxic
4164,This is so stSpid??,toxic
4165,You are useless??,toxic
4166,You are useless,toxic
4167,What nonsense is this 😂,toxic
4168,This is so stupid 🤮,toxic
4169,What nonsense is this??,toxic
4170,You are useless,toxic
4171,What nonsense is this 😂,toxic
4172,What nonsense is zhis,toxic
4173,You Hre useless,toxic
4174,You are useless,toxic
4175,What nonsense is this??,toxic
4176,YKu are useless,toxic
4177,You are uselKss 😡,toxic
4178,This is so stupid,toxic
4179,You are useless 😡,toxic
4180,What noneense is this..,toxic
4181,This is so stupid,toxic
4182,Whao nonsense is this,toxic
4183,You are useless?? 🤮,toxic
4184,You are useless!!! 😡,toxic
4185,You ave useless,toxic
4186,This is so stupdd,toxic
4187,You are uAeless,toxic
4188,You are useless!!! 😂,toxic
4189,This is so stupid,toxic
4190,mhis is so stupid 😡,toxic
4191,What nonsense is this,toxic
4192,This is so stupid,toxic
4193,What nonsense is this 😡,toxic
4194,What nonsense is this,toxic
4195,This Js so stupid 😂,toxic
4196,This is so stupid,toxic
4197,You are useless??,toxic
4198,What nonsense is ihis,toxic
4199,What nonseise is this,toxic
4200,You are useless??,toxic
4201,What nonsense is this,toxic
4202,You are useless,toxic
4203,This is so stupid 😡,toxic
4204,You are useless,toxic
4205,You are useless??,toxic
4206,This is so stupid 😡,toxic
4207,This is so stupid 🤮,toxic
4208,This is so stupid 🤮,toxic
4209,What nonsense is this,toxic
4210,This is so sfupid,toxic
4211,What nonsense is this,toxic
4212,What nonsense isSthis,toxic
4213,You are useless??,toxic
4214,You are useless.. 😡,toxic
4215,What nonsense is this 🤮,toxic
4216,You are useless,toxic
4217,This is so stupid 🤮,toxic
4218,What nonsense is this,toxic
4219,What nonsense is this 😡,toxic
4220,What nonsense is this??,toxic
4221,What nonsense is this..,toxic
4222,This is so stupid 😡,toxic
4223,You are useless,toxic
4224,This is so stYpid??,toxic
4225,What nonsense is this??,toxic
4226,What nonsense is this 😂,toxic
4227,What nonKense is this??,toxic
4228,YouHare useless.. 🤮,toxic
4229,Tois is so stupid??,toxic
4230,This is so stupid..,toxic
4231,You are useless,toxic
4232,You are useless,toxic
4233,Wou are useless,toxic
4234,What nonsense is this,toxic
4235,What nonsense is this,toxic
4236,What nonsense is this!!!,toxic
4237,This is so stupid!!!,toxic
4238,This is so stupid 😂,toxic
4239,Ahat nonsense is this!!! 😡,toxic
4240,You are useless?? 😡,toxic
4241,What nonsense is this!!!,toxic
4242,You are useless.. 🤮,toxic
4243,This is so stupid,toxic
4244,This is so stupid!!!,toxic
4245,What nonsense is this 😂,toxic
4246,You are useless,toxic
4247,This is so stupid,toxic
4248,What nonsense is ohis,toxic
4249,You are useleKs?? 😡,toxic
4250,This is so stupid.. 🤮,toxic
4251,You are useless!!!,toxic
4252,What nonsense is this,toxic
4253,This is so stupid,toxic
4254,This is so stupid 😂,toxic
4255,What nonsense is this,toxic
4256,What nonsense is this??,toxic
4257,You are useless!!!,toxic
4258,This is so stuiid,toxic
4259,What nonsense is this,toxic
4260,What nonsense is this,toxic
4261,What nonsense is this??,toxic
4262,What nonsense is this 🤮,toxic
4263,You are useless,toxic
4264,What nonsense is this!!!,toxic
4265,This is so stupid,toxic
4266,You are useless,toxic
4267,This is soHstupid,toxic
4268,WhaU nonsense is this 😂,toxic
4269,YoV are useless,toxic
4270,This is so stupid??,toxic
4271,You are useless,toxic
4272,What nonWense is this??,toxic
4273,This is so stupid,toxic
4274,This is so stupid,toxic
4275,What nonsense is this 🤮,toxic
4276,What nonsense is this 😡,toxic
4277,You are useless,toxic
4278,What nonVense is this,toxic
4279,You are useless??,toxic
4280,This is so stupid,toxic
4281,What nonsense is this,toxic
4282,What nonsense is this 😂,toxic
4283,What nonsense is this,toxic
4284,This is so stupid 😡,toxic
4285,You are useless,toxic
4286,This is so stupid,toxic
4287,What nRnsense is this!!! 😂,toxic
4288,What nonsense is this 😂,toxic
4289,What nonsense is this,toxic
4290,You are uIeless,toxic
4291,What nonsense is this,toxic
4292,This is so stupid,toxic
4293,You are useless..,toxic
4294,You gre useless!!! 😡,toxic
4295,You are useless 🤮,toxic
4296,This is so stIpid??,toxic
4297,You are uselqss,toxic
4298,This is so stupid,toxic
4299,What nonsense is this,toxic
4300,This is so stupid,toxic
4301,What nonsensa is this,toxic
4302,You are useless,toxic
4303,What nonsense is this..,toxic
4304,This is sy stupid 🤮,toxic
4305,What nonsense is this,toxic
4306,This is so stupid,toxic
4307,This is so stupid,toxic
4308,What nonsense is this 😡,toxic
4309,You are useless??,toxic
4310,You are useless,toxic
4311,This is so stupid,toxic
4312,This is so stupid,toxic
4313,What nonsense is this,toxic
4314,This is so stupid!!!,toxic
4315,You are useless..,toxic
4316,This is so stupid,toxic
4317,You are useless 🤮,toxic
4318,What nonsense is this??,toxic
4319,You are useless??,toxic
4320,This is soxstupid,toxic
4321,This is so stupid??,toxic
4322,You are useless,toxic
4323,What nonsense is thFs 🤮,toxic
4324,Thjs is so stupid..,toxic
4325,You are useless??,toxic
4326,This is so stupip 🤮,toxic
4327,What nonsenWe is this!!! 🤮,toxic
4328,You are useless!!!,toxic
4329,What nonsense is this!!!,toxic
4330,You are useless,toxic
4331,You are useless 😂,toxic
4332,This is so stupid,toxic
4333,What nonsense is this,toxic
4334,What nonsense is this,toxic
4335,What nonsense is this?? 😂,toxic
4336,You are useless,toxic
4337,This is so stupid,toxic
4338,You are usBless 😂,toxic
4339,You are useleBs 🤮,toxic
4340,You are useless?? 😂,toxic
4341,chis is so stupid,toxic
4342,You are useless,toxic
4343,This is so stupid,toxic
4344,This is so snupid,toxic
4345,Woat nonsense is this 🤮,toxic
4346,What nonsense is this??,toxic
4347,You are useless,toxic
4348,What nonsense is this 🤮,toxic
4349,You are useless,toxic
4350,This is so stupid,toxic
4351,Bhis is so stupid,toxic
4352,This is so stupid,toxic
4353,This is so stupid,toxic
4354,What nonsense is this?? 😂,toxic
4355,What nonsense is this,toxic
4356,You are useless 😡,toxic
4357,What nonsense is this!!!,toxic
4358,What nonsense is this.. 🤮,toxic
4359,You are useless,toxic
4360,Thds is so stupid,toxic
4361,You are useless??,toxic
4362,You are useless 😡,toxic
4363,This is so stupid,toxic
4364,What nonsense is this,toxic
4365,This is so stupid..,toxic
4366,What nonsense is this 😂,toxic
4367,You are useless 😡,toxic
4368,What nonsense is thik,toxic
4369,What nonsense iW this..,toxic
4370,You are useless,toxic
4371,You are useless,toxic
4372,This is so sbupid,toxic
4373,You are useless!!! 😡,toxic
4374,You are useless,toxic
4375,What nonsense isathis,toxic
4376,You are useless..,toxic
4377,You are useless??,toxic
4378,What nonseBse is this 😂,toxic
4379,What nonsense is this 😂,toxic
4380,You are useless,toxic
4381,This is se stupid,toxic
4382,This js so stupid,toxic
4383,You are useless,toxic
4384,This is so stupid..,toxic
4385,This is so stupid..,toxic
4386,You are useless 😡,toxic
4387,You are uNeless,toxic
4388,What nonsebse is this!!!,toxic
4389,You are useless,toxic
4390,You are useless 😡,toxic
4391,You aoe useless,toxic
4392,What nonsense is this??,toxic
4393,What nonsense is this..,toxic
4394,You are useless.. 😂,toxic
4395,What nonsense is this!!!,toxic
4396,What nonsense is this,toxic
4397,What nonsense is this??,toxic
4398,This ii so stupid,toxic
4399,You are useless,toxic
4400,This is so sWupid!!!,toxic
4401,You are useless 🤮,toxic
4402,You are useless 😡,toxic
4403,lhat nonsense is this,toxic
4404,WDat nonsense is this,toxic
4405,You are useless,toxic
4406,What nonsense is this,toxic
4407,You are usSless,toxic
4408,You are useuess 😡,toxic
4409,This is so stupid,toxic
4410,You are useless?? 😡,toxic
4411,This is so stupid,toxic
4412,This is so stupid 😂,toxic
4413,What nonsense is thia,toxic
4414,Yos are useless,toxic
4415,This is so stupid??,toxic
4416,You are useless,toxic
4417,What nonsense is this?? 😡,toxic
4418,What nonsense is this 😂,toxic
4419,This is so stupid,toxic
4420,This is so stupid,toxic
4421,What nonsense is this,toxic
4422,What nonsense is this??,toxic
4423,You are useless 🤮,toxic
4424,What nonsense is this!!!,toxic
4425,What nonsense is this,toxic
4426,This is so stupid,toxic
4427,You arR useless??,toxic
4428,You are useless,toxic
4429,This is so stupid,toxic
4430,This is so stupid,toxic
4431,You are useless.. 🤮,toxic
4432,What nonsense is this 😂,toxic
4433,You are useless??,toxic
4434,What nonsense is this..,toxic
4435,What nonsense is this 😡,toxic
4436,YEu are useless 😡,toxic
4437,Youfare useless,toxic
4438,What nonsense is this,toxic
4439,You are useless??,toxic
4440,What noOsense is this,toxic
4441,This is so stupid,toxic
4442,You are useless,toxic
4443,You are useless,toxic
4444,You are useless,toxic
4445,What nonsense isithis 🤮,toxic
4446,What nonsense is this..,toxic
4447,You are useless,toxic
4448,What nonsense is this..,toxic
4449,What nonsense is this,toxic
4450,You are useless.. 😡,toxic
4451,You are useless,toxic
4452,This is so stupid??,toxic
4453,You are useless 😂,toxic
4454,This is so stupid,toxic
4455,You are useless,toxic
4456,What nonsense is this!!! 😡,toxic
4457,What nonsense is this,toxic
4458,What nonsense is this,toxic
4459,What nonsense is this 😂,toxic
4460,You are cseless,toxic
4461,This is sJ stupid,toxic
4462,You are uselsss,toxic
4463,What nonsense is this!!!,toxic
4464,Whct nonsense is this 😡,toxic
4465,WhPt nonsense is this 😂,toxic
4466,This is so stupid!!!,toxic
4467,What nonsense is this,toxic
4468,What nonsense is this,toxic
4469,YouDare useless.. 😡,toxic
4470,You are useless,toxic
4471,This is so stupid,toxic
4472,What nonsense is this,toxic
4473,WhUt nonsense is this 😂,toxic
4474,This is so stupid 😡,toxic
4475,What nonsense is this,toxic
4476,This is so stupid..,toxic
4477,This is so stupid 😂,toxic
4478,This is so stupid!!!,toxic
4479,What nonsense isRthis,toxic
4480,You are useless,toxic
4481,Yox are useless..,toxic
4482,What nonsense is this 🤮,toxic
4483,You are useless 😂,toxic
4484,You are useless,toxic
4485,What nonsense is this 😂,toxic
4486,This is so stupid,toxic
4487,What nonsense is this??,toxic
4488,What oonsense is this,toxic
4489,This isgso stupid,toxic
4490,What nonCense is this 🤮,toxic
4491,This is so stupid,toxic
4492,What nonsense is this??,toxic
4493,What nonsense is this,toxic
4494,You are useless,toxic
4495,You are useless..,toxic
4496,What nonsense is this,toxic
4497,This is so stupid 🤮,toxic
4498,What nonsense is thWs 🤮,toxic
4499,This is so stupid,toxic
4500,What nonsense is this??,toxic
4501,This is so stupid,toxic
4502,You are Bseless 😡,toxic
4503,This is so stupid??,toxic
4504,What nonsense Es this 🤮,toxic
4505,This is so stupid 🤮,toxic
4506,You are useless??,toxic
4507,This is so stupId,toxic
4508,This is so stupid!!! 😂,toxic
4509,This is so stupid,toxic
4510,This is so stupid,toxic
4511,What nonsense is this,toxic
4512,What nonsense is this,toxic
4513,What nonsense is this 😂,toxic
4514,What nonsense is this!!! 😂,toxic
4515,You are useless,toxic
4516,YouYare useless,toxic
4517,This is so stupZd,toxic
4518,What nonsense is this,toxic
4519,This is so stupid 😡,toxic
4520,What nonsense is thiH??,toxic
4521,YoB are useless??,toxic
4522,This is so stupid,toxic
4523,What nonsense is this??,toxic
4524,You are useless,toxic
4525,You are useless,toxic
4526,You are useless,toxic
4527,You aie useless 🤮,toxic
4528,What nonsense is this,toxic
4529,This is so stupid 😂,toxic
4530,What nonsense is this,toxic
4531,This is so stupid,toxic
4532,What nonsensS is this 😡,toxic
4533,What nonsense is this,toxic
4534,You are Xseless,toxic
4535,You are useless!!! 😡,toxic
4536,YouJare useless..,toxic
4537,This iA so stupid,toxic
4538,This is so stupid,toxic
4539,You ale useless 🤮,toxic
4540,You are useless,toxic
4541,What nonsense is this.. 😂,toxic
4542,You are usecess,toxic
4543,This is so sfupid,toxic
4544,This is so stupid,toxic
4545,This is so stupid.. 😂,toxic
4546,You Hre useless,toxic
4547,What nonsense is this,toxic
4548,You are useless,toxic
4549,This iU so stupid 🤮,toxic
4550,Youaare useless,toxic
4551,This is so stupid,toxic
4552,You are useless,toxic
4553,You are useless,toxic
4554,What nonsenseTis this,toxic
4555,This is so stupid 😡,toxic
4556,You are useless,toxic
4557,You are useless,toxic
4558,What nonsense Es this,toxic
4559,WhDt nonsense is this!!! 🤮,toxic
4560,You are useless,toxic
4561,This is so stCpid,toxic
4562,What nonsense is this 😂,toxic
4563,This is sf stupid??,toxic
4564,You are useless,toxic
4565,This is so stupid,toxic
4566,This is so stupid..,toxic
4567,You are useless,toxic
4568,You are useless,toxic
4569,What nonsense is this 🤮,toxic
4570,You are uKeless,toxic
4571,This is so stupid,toxic
4572,This is so stupid,toxic
4573,What nonsense is this 😡,toxic
4574,This is so stupid..,toxic
4575,What nonsense is Yhis 😂,toxic
4576,You are useless?? 🤮,toxic
4577,What nonsense is this!!!,toxic
4578,What nonsense is this,toxic
4579,This is oo stupid 😡,toxic
4580,What nonsense is this,toxic
4581,This is so stupid,toxic
4582,You are useless 🤮,toxic
4583,What nonsense isXthis,toxic
4584,You are useless,toxic
4585,This is so stupid,toxic
4586,You are uselGss,toxic
4587,You are useless!!!,toxic
4588,What nonsense is this??,toxic
4589,This is so stupid?? 😡,toxic
4590,What nonsense is this,toxic
4591,This is so stupid!!!,toxic
4592,This is so stupid!!!,toxic
4593,This is soJstupid?? 😂,toxic
4594,This is so stupid,toxic
4595,What nonsense is this,toxic
4596,What nonsense is this 😡,toxic
4597,What nonsense is this,toxic
4598,This is so stupid,toxic
4599,Youoare useless 😡,toxic
4600,You are useless 🤮,toxic
4601,This is so sLupid!!!,toxic
4602,YoF are useless 😡,toxic
4603,This iB so stupid,toxic
4604,dhat nonsense is this!!!,toxic
4605,What nonsense is this!!!,toxic
4606,What nonsense is tAis??,toxic
4607,You are useless,toxic
4608,You are useless,toxic
4609,This is so stupid..,toxic
4610,You are uselsss!!!,toxic
4611,What nonsense is this,toxic
4612,Wsat nonsense is this!!! 🤮,toxic
4613,What nonsense bs this,toxic
4614,You are useless,toxic
4615,You are useless,toxic
4616,What nonsense is thiB,toxic
4617,What nonsense is this,toxic
4618,This is so stupid??,toxic
4619,This is so stupid,toxic
4620,You are usWless,toxic
4621,YGu are useless,toxic
4622,What nonsense is this,toxic
4623,What nonsense is this,toxic
4624,What nonsensI is this.. 😡,toxic
4625,What nonsenseVis this,toxic
4626,This issso stupid??,toxic
4627,Whak nonsense is this,toxic
4628,What nonsense is this!!!,toxic
4629,You are useless,toxic
4630,What nonsense is this,toxic
4631,You are useless,toxic
4632,This is so stupid!!!,toxic
4633,This is so stupid 😡,toxic
4634,You are useless?? 😂,toxic
4635,What nonsense is this,toxic
4636,You are useless?? 😂,toxic
4637,Yru are useless,toxic
4638,What nonsensm is this 😂,toxic
4639,You are useless..,toxic
4640,What nonAense is this!!!,toxic
4641,This is so stupid,toxic
4642,This is so stupid 😂,toxic
4643,You are useless,toxic
4644,What nonsense is this,toxic
4645,This is so stupid 😂,toxic
4646,This ij so stupid!!! 😂,toxic
4647,What nonsense is this 😂,toxic
4648,This is so rtupid..,toxic
4649,What nonsense is this,toxic
4650,This is sR stupid,toxic
4651,You are useless..,toxic
4652,You are useless!!!,toxic
4653,You are uselsss,toxic
4654,This is so stupid,toxic
4655,This is so stupid!!!,toxic
4656,This is so stupid..,toxic
4657,You are useless 😂,toxic
4658,What nonsense is this??,toxic
4659,You kre useless,toxic
4660,This is so stupid,toxic
4661,You are useleds,toxic
4662,What nonsense is this??,toxic
4663,What nonsense is this,toxic
4664,You are uselejs..,toxic
4665,What nonsense is this??,toxic
4666,You are useless 😡,toxic
4667,You are useleAs,toxic
4668,What nonsense is this,toxic
4669,You are useless 🤮,toxic
4670,You are useless,toxic
4671,This is so stupid,toxic
4672,What nonsense is this,toxic
4673,What nonsense is this,toxic
4674,You are useless,toxic
4675,This is so stupid,toxic
4676,What nonsense is this,toxic
4677,This is so stupiA,toxic
4678,You are useless,toxic
4679,This is so stupid..,toxic
4680,What nonsense is this,toxic
4681,What nonsQnse is this,toxic
4682,This is so stupid!!!,toxic
4683,This is so sjupid,toxic
4684,This ix so stupid..,toxic
4685,What nonsense is this..,toxic
4686,You are usxless,toxic
4687,You are useless..,toxic
4688,You areJuseless 😡,toxic
4689,This is so stupid,toxic
4690,This is so stupid!!!,toxic
4691,You are useless,toxic
4692,What nonsense is this 😂,toxic
4693,This is so stupid 😂,toxic
4694,What noOsense is this,toxic
4695,You arr useless 🤮,toxic
4696,YouTare useless,toxic
4697,You are useless!!! 😂,toxic
4698,You are useless??,toxic
4699,You areeuseless,toxic
4700,You are useless!!!,toxic
4701,YTu are useless 😡,toxic
4702,What nonsense is this..,toxic
4703,What nonsense is this!!!,toxic
4704,What nonsense is this 😂,toxic
4705,YVu are useless!!! 😂,toxic
4706,This is so stupid,toxic
4707,You arP useless,toxic
4708,You are useless 😡,toxic
4709,You are useless!!! 🤮,toxic
4710,This is so stupid..,toxic
4711,You are useYess,toxic
4712,You are useless 😡,toxic
4713,You aIe useless,toxic
4714,What nonsense is this 😂,toxic
4715,What nonsense is this??,toxic
4716,You are useless,toxic
4717,This is so stupid 😡,toxic
4718,ThKs is so stupid 😡,toxic
4719,You are useless,toxic
4720,You are useleNs..,toxic
4721,You are Dseless 😡,toxic
4722,This is so stupid,toxic
4723,What nonsense iM this??,toxic
4724,YQu are useless 😂,toxic
4725,What nonsense is this,toxic
4726,You are useless,toxic
4727,What nonsense is this,toxic
4728,You are useleGs,toxic
4729,What nonsense is this 😡,toxic
4730,You are useless,toxic
4731,This is so stupid,toxic
4732,What nonsense is thiT,toxic
4733,Whbt nonsense is this,toxic
4734,ThiF is so stupid??,toxic
4735,You are useless,toxic
4736,This isfso stupid,toxic
4737,What nonsense is this,toxic
4738,What nonsense is this..,toxic
4739,This is so stupid 😂,toxic
4740,This is so stupid,toxic
4741,This is so stupip?? 🤮,toxic
4742,You are useless..,toxic
4743,This is so stupid 😂,toxic
4744,This is so stupid 😂,toxic
4745,What nonsense is this..,toxic
4746,This is so stupid,toxic
4747,This is so stupid?? 😡,toxic
4748,You are useless 😡,toxic
4749,This is so stupid!!! 😂,toxic
4750,You are useless,toxic
4751,You are useless 😂,toxic
4752,What nonsense is this!!!,toxic
4753,You are useless!!! 🤮,toxic
4754,This is so stupid,toxic
4755,You are useless,toxic
4756,You are useless 😡,toxic
4757,What nonsense is this,toxic
4758,You are useless 😂,toxic
4759,What nonsense is this..,toxic
4760,This is so stupid,toxic
4761,This is so stupEd,toxic
4762,What nonsense is this..,toxic
4763,What nonsense is this 🤮,toxic
4764,What nonsense is this,toxic
4765,This is so stupid,toxic
4766,You are useless,toxic
4767,What nonsense is this 😡,toxic
4768,You are useless 🤮,toxic
4769,What nonsense is bhis,toxic
4770,This is soWstupid 😂,toxic
4771,You are useless,toxic
4772,You are uselecs,toxic
4773,What Konsense is this,toxic
4774,What nonsense is this!!!,toxic
4775,What nonsense is this??,toxic
4776,You are useless,toxic
4777,This is so stupid 😡,toxic
4778,You are useless,toxic
4779,What nonsensetis this,toxic
4780,What nonsense is this,toxic
4781,You are useless 😡,toxic
4782,This is sF stupid 😂,toxic
4783,YoA are useless,toxic
4784,What nonsense Ks this??,toxic
4785,What nonsense is Ohis,toxic
4786,This is so stupid.. 😂,toxic
4787,What nonsense is this,toxic
4788,This is so stupid??,toxic
4789,Whgt nonsense is this 🤮,toxic
4790,This is so stupid 🤮,toxic
4791,What nonsense is this 😡,toxic
4792,You are useless,toxic
4793,You are useless,toxic
4794,This is so stupid!!! 😡,toxic
4795,tou are useless,toxic
4796,YXu are useless,toxic
4797,You arC useless,toxic
4798,You are useless,toxic
4799,You are useless.. 😡,toxic
4800,This is so stupid,toxic
4801,You are useless??,toxic
4802,You are useless 😡,toxic
4803,What nonsense is this,toxic
4804,You are uselKss,toxic
4805,What noSsense is this 😂,toxic
4806,What nonsense is this,toxic
4807,Whatfnonsense is this,toxic
4808,What nonsense is dhis,toxic
4809,What nonsense is this,toxic
4810,This is so stupid,toxic
4811,You are useless,toxic
